Date,Region,Country,Product Category,Revenue,Cost,Profit,Returned
2024-02-04,North America,USA,Laptops,3286,2487.3966680390104,798.6033319609896,0
2024-07-15,Asia,India,Smartphones,4575,3453.7956649047787,1121.2043350952213,0
2024-10-17,North America,Canada,Laptops,2233,1831.3319697126544,401.6680302873456,0
2024-09-11,Europe,UK,Wearables,1279,837.4555695583618,441.54443044163816,1
2024-09-23,Europe,Germany,Wearables,4297,3089.641175583248,1207.3588244167522,0
2025-06-02,North America,Canada,Smartphones,3493,2523.208004510187,969.791995489813,0
2024-09-03,North America,USA,Accessories,2123,1671.9856333229206,451.01436667707935,0
2024-03-14,North America,Canada,Wearables,3001,2431.1150933366766,569.8849066633234,0
2024-11-24,Europe,UK,Accessories,2456,1766.625283132684,689.374716867316,0
2025-02-07,Asia,Japan,Accessories,2472,2033.7868793891103,438.21312061088975,0
2025-10-24,North America,Canada,Accessories,1492,1158.2900358706154,333.7099641293846,0
2025-04-01,Europe,Germany,Laptops,1377,943.9724274085539,433.0275725914461,0
2025-05-03,North America,USA,Laptops,2168,1841.8022610977446,326.1977389022554,0
2025-07-07,North America,USA,Wearables,3019,2098.75368057563,920.2463194243701,0
2024-10-22,Europe,Germany,Smartphones,1606,1007.3267761579289,598.6732238420711,0
2024-07-10,North America,Canada,Accessories,836,546.797604158642,289.202395841358,0
2025-02-05,North America,USA,Accessories,4960,4024.699288811031,935.3007111889692,0
2024-11-23,Europe,Germany,Wearables,714,516.4388495818135,197.56115041818646,0
2024-12-08,North America,Canada,Wearables,540,347.655714257299,192.344285742701,0
2025-09-08,Asia,India,Laptops,2895,2395.3504462694423,499.6495537305577,0
2025-06-14,Europe,UK,Smartphones,2602,1868.551509004084,733.448490995916,1
2024-02-13,Asia,Japan,Laptops,927,716.3105269086994,210.68947309130056,0
2024-07-08,Europe,France,Laptops,4381,3233.2620016020364,1147.7379983979636,0
2025-10-04,North America,Canada,Smartphones,3278,2180.3834276797334,1097.6165723202666,0
2025-04-17,Europe,Germany,Wearables,2585,1667.3394158109145,917.6605841890855,0
2025-10-18,Europe,France,Laptops,1372,948.349589996901,423.65041000309895,1
2024-03-05,Europe,Germany,Laptops,4844,3745.658929035925,1098.3410709640748,0
2024-05-27,Europe,UK,Laptops,1075,753.658607592993,321.341392407007,0
2025-05-27,Europe,Germany,Smartphones,2122,1388.0377929751435,733.9622070248565,0
2024-04-14,North America,USA,Laptops,4761,3818.295634908105,942.7043650918949,0
2025-09-04,North America,USA,Accessories,3041,2582.230260740713,458.7697392592868,0
2024-09-13,Asia,India,Accessories,523,427.6150426033638,95.3849573966362,0
2024-07-05,Asia,China,Laptops,741,599.4695629392986,141.5304370607014,0
2024-05-13,North America,Canada,Smartphones,3162,2370.2185545992015,791.7814454007985,0
2024-03-29,Europe,Germany,Accessories,4166,3362.1182293418196,803.8817706581804,0
2024-02-16,Asia,Japan,Laptops,4273,2575.8060432322886,1697.1939567677114,0
2024-06-13,Asia,China,Laptops,1810,1318.0353623398296,491.9646376601704,0
2025-03-21,Europe,Germany,Smartphones,4103,2824.5106120995756,1278.4893879004244,0
2025-02-02,Asia,Japan,Wearables,3710,2839.155194141863,870.8448058581371,0
2025-11-24,North America,Canada,Wearables,217,184.43135476088136,32.56864523911864,0
2025-05-25,Asia,China,Accessories,1819,1467.7635507649352,351.2364492350648,0
2024-04-11,North America,USA,Accessories,692,552.1594913799377,139.84050862006234,0
2024-06-15,Asia,India,Accessories,4435,2726.199526948658,1708.8004730513421,0
2024-05-11,Europe,Germany,Accessories,4879,3297.3933326762854,1581.6066673237146,0
2024-02-21,Europe,France,Wearables,2247,1637.2316090384766,609.7683909615234,0
2024-12-24,Asia,China,Smartphones,3839,3254.0468820533415,584.9531179466585,0
2024-12-27,North America,USA,Accessories,607,469.382807585629,137.617192414371,0
2025-10-28,North America,USA,Laptops,4021,3053.6231531035683,967.3768468964317,1
2024-09-16,Europe,France,Wearables,1106,820.5240821235433,285.4759178764567,0
2024-04-13,Asia,Japan,Laptops,1316,1104.006935426545,211.99306457345506,0
2024-02-04,North America,USA,Laptops,887,646.6204942185376,240.3795057814624,0
2024-12-27,Asia,India,Laptops,403,245.97909618661603,157.02090381338397,0
2025-08-03,North America,USA,Laptops,3758,3062.9631961557197,695.0368038442803,0
2025-03-15,Europe,France,Accessories,1113,717.6182245989246,395.3817754010754,0
2024-08-16,North America,USA,Laptops,820,582.2927246408588,237.70727535914125,0
2024-08-07,North America,USA,Laptops,3824,3011.4325976372397,812.5674023627603,0
2024-03-04,Asia,India,Laptops,3038,2540.38856584223,497.61143415776996,0
2024-07-24,Asia,China,Smartphones,3518,2535.687410496594,982.3125895034059,0
2025-07-26,Asia,India,Wearables,4438,3513.799474513439,924.2005254865612,0
2024-01-29,North America,USA,Wearables,1413,1147.1638385575043,265.8361614424957,0
2024-12-31,North America,Canada,Accessories,4452,3082.869248477023,1369.1307515229769,0
2024-08-19,Europe,UK,Smartphones,359,265.7828692953484,93.2171307046516,0
2025-10-31,Europe,Germany,Accessories,4141,2773.2307668101375,1367.7692331898625,0
2025-02-24,Europe,UK,Smartphones,2296,1691.683089106998,604.3169108930019,0
2025-12-11,Asia,China,Wearables,3700,3113.837405725482,586.1625942745181,0
2025-09-24,North America,USA,Smartphones,2463,1627.2625691709463,835.7374308290537,0
2025-09-09,Europe,France,Accessories,4692,2929.8566247227536,1762.1433752772464,0
2024-11-18,North America,USA,Wearables,2515,2039.7530262984944,475.24697370150557,0
2025-12-05,Asia,China,Accessories,4450,3241.380421233795,1208.619578766205,0
2025-12-28,Asia,India,Laptops,3434,2629.5819770584562,804.4180229415438,0
2024-01-28,Asia,Japan,Accessories,4554,3687.0745905845647,866.9254094154353,0
2025-06-10,Europe,UK,Laptops,4269,3046.511446347518,1222.488553652482,0
2025-02-07,Europe,Germany,Laptops,1218,922.648617435292,295.35138256470805,0
2025-04-20,Asia,Japan,Accessories,1691,1208.4101860162584,482.5898139837416,0
2025-07-02,Asia,India,Wearables,2715,1654.4435866113245,1060.5564133886755,0
2025-11-12,Europe,UK,Accessories,478,349.02907068565,128.97092931434997,1
2025-05-20,North America,USA,Laptops,2541,2034.3894170130209,506.6105829869791,0
2024-09-15,Europe,UK,Laptops,1371,1095.8292539302468,275.17074606975325,1
2025-07-26,Europe,Germany,Wearables,3064,2560.4241041361142,503.57589586388576,0
2024-09-13,Asia,India,Wearables,836,634.3985075131344,201.6014924868656,0
2024-02-13,Europe,Germany,Laptops,623,431.23200015731976,191.76799984268024,0
2024-12-26,North America,USA,Smartphones,962,689.8574006891077,272.14259931089225,0
2024-03-29,Europe,UK,Laptops,2449,2032.943445480195,416.0565545198051,0
2025-01-14,North America,Canada,Smartphones,4696,3247.902532092703,1448.097467907297,0
2025-10-28,North America,Canada,Smartphones,3150,2562.9464702375726,587.0535297624274,0
2025-05-08,Europe,France,Laptops,3621,2352.328518609951,1268.671481390049,0
2025-10-04,Europe,Germany,Accessories,4885,3982.8841143582413,902.1158856417587,0
2024-02-20,Europe,France,Accessories,1041,651.7607569064287,389.2392430935713,0
2024-08-12,North America,USA,Laptops,302,256.6078362330001,45.392163766999886,0
2025-07-12,Europe,Germany,Smartphones,427,319.9114126307394,107.08858736926061,0
2024-12-05,North America,USA,Laptops,1819,1345.5120787420665,473.4879212579335,0
2025-02-10,Asia,Japan,Wearables,1381,958.1750324603369,422.82496753966313,0
2024-12-27,North America,USA,Laptops,3884,3233.6625458028047,650.3374541971953,0
2024-11-01,Europe,France,Accessories,3928,2843.2306033230725,1084.7693966769275,0
2024-11-23,North America,Canada,Laptops,309,221.12995052646806,87.87004947353194,0
2025-06-22,Asia,India,Smartphones,4944,3253.854716766637,1690.145283233363,1
2024-09-02,Asia,India,Wearables,3381,2381.020239253113,999.9797607468872,0
2025-05-29,Asia,China,Accessories,705,444.86266674005674,260.13733325994326,0
2024-09-30,Asia,Japan,Accessories,1874,1298.5104411903324,575.4895588096676,0
2024-10-20,Asia,India,Smartphones,2892,2295.7628532293265,596.2371467706735,0
2024-03-25,North America,USA,Laptops,3968,2544.517031875923,1423.4829681240772,1
2025-11-23,Asia,China,Accessories,4404,3178.2221473267327,1225.7778526732673,0
2025-12-13,Europe,UK,Wearables,1852,1352.8470481259135,499.1529518740865,0
2025-07-07,Asia,Japan,Laptops,1132,937.5432975623391,194.45670243766085,0
2025-04-11,Asia,China,Laptops,2900,2304.939322034635,595.0606779653649,0
2025-04-25,Europe,Germany,Wearables,4167,3321.3236860927245,845.6763139072755,0
2024-01-21,Europe,Germany,Laptops,1710,1200.139454052755,509.8605459472451,0
2024-04-17,Europe,UK,Laptops,4932,3187.3046270199407,1744.6953729800593,0
2024-06-17,Asia,China,Smartphones,448,292.9377246155184,155.0622753844816,0
2025-09-24,North America,USA,Smartphones,3498,2170.355020528799,1327.6449794712012,0
2025-09-29,Europe,UK,Smartphones,2180,1521.1325391375237,658.8674608624763,0
2025-02-24,Europe,UK,Wearables,683,542.8666106904247,140.13338930957525,0
2025-02-28,Asia,China,Accessories,2327,1510.727465100537,816.2725348994629,0
2025-06-12,North America,USA,Accessories,4775,2930.210132214991,1844.789867785009,0
2024-11-12,Asia,China,Wearables,837,690.1106308489203,146.88936915107968,0
2025-12-12,Europe,France,Wearables,2810,1717.4384339835065,1092.5615660164935,0
2024-05-22,North America,USA,Laptops,1983,1631.0882155051543,351.91178449484573,0
2025-01-28,North America,Canada,Laptops,1976,1459.1144825897277,516.8855174102723,0
2024-02-21,North America,Canada,Laptops,1211,975.2007789185752,235.79922108142478,0
2025-11-23,North America,USA,Laptops,3175,2455.376350044654,719.6236499553461,0
2025-11-04,North America,USA,Accessories,1796,1207.2047696925217,588.7952303074783,0
2024-08-26,North America,USA,Accessories,739,473.18850035830076,265.81149964169924,0
2024-02-26,Europe,Germany,Wearables,2055,1650.773624315042,404.22637568495793,0
2024-04-16,Europe,Germany,Laptops,2847,2217.688670651656,629.3113293483439,0
2024-05-08,North America,USA,Laptops,2955,2275.9536252031744,679.0463747968256,0
2024-06-09,Europe,Germany,Wearables,4285,3453.204772769911,831.795227230089,0
2024-01-26,Europe,UK,Accessories,2033,1416.609433843374,616.3905661566259,0
2024-09-23,Asia,China,Laptops,2387,1850.6846536048033,536.3153463951967,0
2025-09-18,North America,USA,Accessories,1901,1372.9050076510312,528.0949923489688,0
2025-02-13,Europe,France,Wearables,3080,2598.5474493882807,481.4525506117193,0
2024-07-07,North America,USA,Laptops,4572,3454.5135270399164,1117.4864729600836,0
2024-11-26,Europe,Germany,Laptops,921,660.924562247703,260.07543775229703,1
2025-07-01,Asia,China,Accessories,3003,2360.1761399273632,642.8238600726368,0
2024-07-25,Europe,France,Laptops,3516,2472.867122916026,1043.132877083974,0
2024-09-29,Europe,Germany,Smartphones,2873,1753.311300116353,1119.688699883647,0
2025-09-01,North America,Canada,Laptops,290,199.9027224325432,90.09727756745681,0
2024-07-13,North America,USA,Smartphones,4829,3088.8059704781517,1740.1940295218483,0
2025-01-17,North America,USA,Smartphones,3704,3063.9088124802247,640.0911875197753,0
2024-03-22,Asia,China,Smartphones,4316,3655.3274289892083,660.6725710107917,0
2025-03-13,North America,USA,Smartphones,422,304.14504860739623,117.85495139260377,0
2025-09-08,North America,Canada,Laptops,1265,1049.9190472399425,215.08095276005747,0
2024-01-11,Asia,China,Accessories,388,238.75609287164954,149.24390712835046,0
2024-12-04,North America,USA,Laptops,246,207.5431802970361,38.45681970296391,0
2025-07-24,Asia,China,Wearables,2417,1569.3593078057368,847.6406921942632,0
2024-04-22,North America,Canada,Wearables,2589,1871.6381278350007,717.3618721649993,0
2025-12-25,Asia,Japan,Laptops,1544,929.9720132037479,614.0279867962521,1
2025-04-27,Europe,France,Smartphones,2959,2452.8363185279813,506.16368147201865,0
2024-12-04,Asia,China,Laptops,795,492.49741667496005,302.50258332503995,0
2024-04-23,Asia,India,Laptops,4017,3316.729423078629,700.2705769213708,0
2025-10-30,Asia,China,Wearables,2970,2260.3726029824848,709.6273970175152,0
2025-07-16,North America,Canada,Wearables,4713,3333.906889909405,1379.093110090595,1
2024-01-09,Europe,UK,Laptops,2622,1900.7319097627344,721.2680902372656,0
2025-01-16,Europe,UK,Accessories,2086,1420.8087536993337,665.1912463006663,0
2024-11-01,North America,USA,Accessories,3096,2537.5480461638485,558.4519538361515,0
2024-07-11,North America,USA,Laptops,1403,880.4363890825541,522.5636109174459,0
2025-04-08,North America,USA,Laptops,3177,2501.851839051914,675.1481609480861,0
2025-06-30,Asia,China,Smartphones,4598,3645.490710313621,952.5092896863789,0
2025-09-30,Asia,Japan,Accessories,2942,1865.466446771365,1076.533553228635,0
2024-05-22,North America,Canada,Wearables,3747,2262.8355738885434,1484.1644261114566,0
2024-09-15,Europe,Germany,Laptops,4341,2653.765540962383,1687.234459037617,0
2025-06-16,North America,Canada,Wearables,3361,2523.3081993539454,837.6918006460546,0
2025-01-28,North America,Canada,Accessories,650,500.1321974318773,149.86780256812273,0
2024-09-01,North America,Canada,Wearables,4845,3772.8581564733186,1072.1418435266814,0
2025-03-19,Asia,India,Smartphones,611,407.58096922326916,203.41903077673084,0
2024-04-26,Europe,France,Smartphones,2137,1655.4152584214194,481.58474157858063,0
2025-10-30,North America,Canada,Laptops,306,256.45489005286777,49.54510994713223,0
2025-06-11,Europe,France,Wearables,2567,1703.3219826339905,863.6780173660095,0
2025-02-05,Asia,India,Accessories,801,570.3793523770007,230.6206476229993,0
2024-10-14,North America,USA,Wearables,287,197.80435723764836,89.19564276235164,0
2024-08-07,Europe,France,Wearables,1682,1091.0276570323008,590.9723429676992,0
2024-03-27,Europe,Germany,Accessories,1768,1391.9874669556812,376.01253304431884,0
2024-12-18,North America,Canada,Accessories,1228,909.3591437408744,318.6408562591256,0
2024-01-30,Asia,China,Accessories,2740,2008.3138821010377,731.6861178989623,0
2025-09-21,North America,USA,Laptops,3186,2417.335149778761,768.6648502212388,0
2024-10-13,Asia,Japan,Smartphones,2168,1744.6303423779061,423.3696576220939,0
2024-11-15,North America,Canada,Wearables,4826,4094.156835053264,731.8431649467361,0
2025-09-02,North America,Canada,Laptops,1057,864.8606143520134,192.13938564798661,0
2024-12-22,Europe,UK,Accessories,2375,1750.1422417377767,624.8577582622233,0
2024-11-05,Asia,India,Laptops,1884,1530.1468039249062,353.8531960750938,0
2025-05-02,Europe,France,Laptops,978,827.4518864846593,150.54811351534067,0
2024-03-01,Asia,India,Laptops,4874,3333.160342380998,1540.839657619002,0
2024-04-20,Asia,Japan,Accessories,690,454.47744745478036,235.52255254521964,0
2025-12-18,North America,USA,Wearables,3953,3043.1353866102286,909.8646133897714,0
2025-02-15,Europe,Germany,Smartphones,1622,1196.8197406508639,425.1802593491361,0
2024-03-05,Asia,Japan,Accessories,1439,1157.8734528672,281.12654713279994,0
2024-03-30,North America,Canada,Accessories,579,460.2593118866674,118.74068811333262,0
2025-07-23,North America,USA,Laptops,4127,2687.2382281969867,1439.7617718030133,0
2024-08-09,Asia,China,Smartphones,3308,2453.729602821599,854.2703971784008,0
2024-09-04,North America,Canada,Wearables,310,234.77347140103444,75.22652859896556,0
2024-05-13,North America,USA,Accessories,3111,1920.4863320982467,1190.5136679017533,0
2025-04-04,North America,USA,Laptops,2222,1354.4708650324449,867.5291349675551,0
2025-08-18,North America,Canada,Wearables,4306,3013.419950892769,1292.580049107231,0
2024-02-18,Asia,India,Smartphones,650,479.7006954813641,170.2993045186359,0
2024-06-23,North America,USA,Wearables,4008,3123.7818618249103,884.2181381750897,0
2024-11-13,North America,Canada,Laptops,4680,3360.4548197623267,1319.5451802376733,0
2025-11-21,Asia,Japan,Accessories,4169,2660.511833760999,1508.4881662390012,0
2025-12-24,Europe,Germany,Accessories,2758,2095.852930798588,662.1470692014118,0
2025-06-13,North America,Canada,Accessories,4329,3551.2467088208973,777.7532911791027,0
2024-07-10,Asia,Japan,Smartphones,2968,1990.4823977428491,977.5176022571509,0
2024-05-12,Europe,France,Wearables,1570,1080.91603155492,489.08396844508,0
2024-07-31,North America,Canada,Wearables,318,250.73014160523743,67.26985839476257,0
2024-11-01,Europe,France,Laptops,513,435.69155971470417,77.30844028529583,0
2024-02-06,Europe,France,Accessories,1989,1231.3369644128434,757.6630355871566,0
2025-07-29,Asia,Japan,Laptops,3880,3021.7856684075014,858.2143315924986,0
2025-03-18,Europe,UK,Accessories,2807,2075.249171098314,731.750828901686,0
2025-08-14,North America,Canada,Smartphones,2590,2011.184414504014,578.8155854959859,0
2025-02-02,Europe,France,Accessories,3512,2322.414532197318,1189.5854678026822,0
2025-08-20,Europe,Germany,Accessories,3230,2660.6578957726506,569.3421042273494,1
2024-06-08,North America,USA,Smartphones,4825,3312.6933339383736,1512.3066660616264,0
2025-08-01,North America,USA,Accessories,1414,903.5230759902337,510.4769240097663,0
2025-08-30,Asia,India,Laptops,3823,2455.7884187548443,1367.2115812451557,0
2024-04-29,Europe,Germany,Laptops,4568,3628.7387632039977,939.2612367960023,0
2024-11-14,Europe,France,Smartphones,460,293.94558873915685,166.05441126084315,0
2025-06-30,Europe,Germany,Wearables,1022,847.3568857424139,174.64311425758615,0
2025-10-18,Asia,Japan,Wearables,4908,4112.704533256424,795.2954667435761,0
2025-11-30,Asia,Japan,Wearables,1172,962.1663811260124,209.83361887398758,0
2024-07-10,Europe,Germany,Smartphones,1202,873.534952766611,328.465047233389,0
2025-12-28,Asia,India,Accessories,3487,2187.0187058570045,1299.9812941429955,0
2024-09-27,Europe,UK,Smartphones,2219,1848.3833213364792,370.6166786635208,0
2024-01-10,North America,USA,Smartphones,2891,1926.0220722318877,964.9779277681123,0
2025-08-06,Europe,UK,Accessories,1912,1502.6588041375458,409.34119586245424,0
2025-10-29,Europe,Germany,Laptops,782,506.564932607892,275.435067392108,0
2024-08-07,North America,Canada,Accessories,4994,3352.308447329656,1641.6915526703442,0
2024-06-21,Europe,Germany,Accessories,1327,892.6271587572865,434.37284124271355,0
2025-10-24,Asia,India,Accessories,1378,859.3651591981708,518.6348408018292,0
2025-05-02,North America,USA,Laptops,412,308.7572647063285,103.2427352936715,0
2025-10-06,Asia,Japan,Smartphones,2559,1724.3968541909583,834.6031458090417,0
2025-04-17,North America,USA,Laptops,2088,1542.655931481188,545.344068518812,0
2024-12-31,North America,Canada,Laptops,2966,2064.301485313057,901.6985146869429,0
2024-04-28,Europe,Germany,Laptops,3696,2393.705438235643,1302.2945617643568,0
2025-03-07,North America,USA,Wearables,4861,3572.617960204391,1288.3820397956092,0
2024-10-29,Europe,UK,Laptops,4012,2511.0391152190546,1500.9608847809454,0
2025-12-23,Europe,Germany,Laptops,3548,2586.437898735062,961.5621012649381,0
2024-09-14,Asia,Japan,Wearables,1421,918.7552267610613,502.2447732389387,0
2025-08-26,Europe,France,Accessories,1122,834.6184623232627,287.38153767673725,0
2024-07-08,Asia,India,Laptops,404,305.20933065918206,98.79066934081794,0
2025-11-12,Asia,China,Laptops,912,705.7296944933236,206.27030550667644,0
2025-04-26,Europe,Germany,Smartphones,4077,2970.923446017975,1106.076553982025,0
2025-04-14,North America,Canada,Smartphones,754,543.8956944137091,210.10430558629093,0
2024-06-10,North America,Canada,Smartphones,2196,1676.4991425692526,519.5008574307474,0
2025-07-24,Europe,UK,Accessories,2367,1491.3367581920502,875.6632418079498,0
2025-01-04,North America,USA,Laptops,456,384.09403650006425,71.90596349993575,0
2025-07-09,North America,Canada,Accessories,2900,2265.7226042717193,634.2773957282807,0
2024-02-11,North America,Canada,Accessories,2117,1632.5184094578947,484.4815905421053,0
2025-03-27,North America,Canada,Laptops,3245,2431.1363371472767,813.8636628527233,0
2024-11-19,Asia,China,Smartphones,4615,2964.289206137915,1650.7107938620852,0
2025-01-28,Europe,Germany,Smartphones,2899,2142.007108975973,756.9928910240269,0
2025-08-16,North America,USA,Wearables,4450,3650.5474859835476,799.4525140164524,0
2024-01-10,Asia,India,Accessories,1599,1356.2322896256323,242.76771037436765,0
2025-07-06,North America,Canada,Smartphones,929,607.4030295529058,321.59697044709424,0
2024-05-04,Europe,UK,Laptops,374,247.2835584459906,126.7164415540094,0
2024-04-15,Asia,Japan,Accessories,2170,1456.1842434035918,713.8157565964082,0
2025-04-11,Asia,India,Laptops,3776,2822.3040112397907,953.6959887602093,0
2025-03-04,Europe,UK,Smartphones,4660,3749.2715032062983,910.7284967937017,0
2024-03-16,North America,Canada,Laptops,4152,2553.907647378885,1598.092352621115,0
2025-01-22,Europe,Germany,Accessories,3004,2433.75001247709,570.24998752291,0
2025-08-05,Asia,China,Laptops,3734,3131.402536743428,602.5974632565722,0
2024-07-07,Asia,Japan,Smartphones,4160,2627.6276247665396,1532.3723752334604,0
2025-02-19,North America,Canada,Smartphones,1564,1269.147551967911,294.8524480320889,0
2024-11-02,North America,Canada,Laptops,630,407.00969276993095,222.99030723006905,0
2024-10-20,Europe,France,Accessories,1463,1200.2751899690688,262.72481003093117,0
2024-09-25,Europe,Germany,Laptops,3689,2480.4368632126493,1208.5631367873507,0
2024-05-09,North America,USA,Laptops,4374,3482.666181037465,891.3338189625351,0
2024-01-14,Asia,Japan,Smartphones,4578,2889.9440335511763,1688.0559664488237,0
2025-11-10,Asia,China,Smartphones,3926,2361.7692632700223,1564.2307367299777,0
2025-03-18,Europe,Germany,Laptops,4394,3087.131633294068,1306.8683667059322,0
2025-05-30,North America,USA,Accessories,1308,897.3906056190542,410.6093943809458,0
2024-07-11,Asia,India,Wearables,1858,1404.4917643962835,453.50823560371646,0
2025-03-28,Europe,Germany,Laptops,3132,2549.203209082028,582.796790917972,0
2024-03-12,Europe,UK,Smartphones,2721,2101.0807949209266,619.9192050790734,0
2024-12-29,Europe,France,Wearables,2775,1982.277321760967,792.722678239033,0
2025-10-11,Asia,Japan,Laptops,4804,2917.4662239453965,1886.5337760546035,0
2025-04-24,Asia,India,Smartphones,922,708.5385309764856,213.46146902351438,0
2025-12-31,North America,Canada,Laptops,206,168.4420633477811,37.5579366522189,0
2024-05-24,Europe,UK,Accessories,2756,2197.3722984936126,558.6277015063874,0
2024-02-07,Asia,Japan,Laptops,4861,3703.5189361165676,1157.4810638834324,0
2025-04-22,Europe,Germany,Laptops,1408,1162.0638181375816,245.93618186241838,0
2024-07-28,Asia,India,Accessories,3717,2657.634847830344,1059.365152169656,0
2025-12-27,North America,Canada,Wearables,3562,2489.615914007172,1072.3840859928282,0
2024-05-30,Asia,India,Laptops,1520,994.3970027233364,525.6029972766636,0
2025-06-19,Asia,Japan,Laptops,4787,3824.4520711445166,962.5479288554834,0
2025-02-15,Europe,France,Laptops,2745,1770.1357398779744,974.8642601220256,0
2024-11-03,Asia,Japan,Accessories,4803,3636.123250157372,1166.8767498426282,0
2025-04-22,Asia,Japan,Laptops,4076,3392.038250418271,683.9617495817288,0
2024-07-30,Asia,India,Laptops,3346,2179.349029171142,1166.6509708288581,0
2024-07-30,Asia,China,Accessories,978,746.4941940890983,231.5058059109017,0
2025-11-24,North America,USA,Accessories,3430,2579.1655394748723,850.8344605251277,0
2025-01-18,North America,Canada,Smartphones,484,404.3521296873017,79.64787031269827,0
2025-01-03,North America,USA,Accessories,3121,2605.448035773303,515.5519642266968,0
2025-11-24,North America,USA,Smartphones,2587,1891.0999593884874,695.9000406115126,0
2024-04-01,Asia,China,Accessories,304,241.09294658151055,62.907053418489454,0
2024-09-07,Asia,India,Laptops,1474,1224.2371864528754,249.76281354712455,0
2025-03-12,Europe,Germany,Wearables,3857,2792.6284562299147,1064.3715437700853,0
2025-09-24,North America,USA,Wearables,1778,1270.1440780786436,507.8559219213564,0
2025-11-04,Asia,Japan,Accessories,748,489.55755782144195,258.44244217855805,0
2024-04-15,Europe,UK,Laptops,4971,3083.4885643755265,1887.5114356244735,0
2025-05-13,Asia,India,Wearables,3002,1802.6377374873389,1199.3622625126611,0
2025-12-01,North America,Canada,Accessories,245,188.58160622196976,56.418393778030236,0
2024-01-08,Asia,India,Accessories,1183,820.4120377146503,362.5879622853497,0
2024-09-29,North America,Canada,Accessories,1100,776.0834281888,323.9165718112,0
2024-01-21,Europe,France,Wearables,232,142.1348049244713,89.8651950755287,0
2025-06-28,Europe,Germany,Accessories,1461,1111.221022374656,349.77897762534394,0
2024-04-17,Asia,India,Smartphones,937,765.5579559286023,171.44204407139773,0
2024-11-27,North America,Canada,Accessories,1585,1113.6721614013861,471.3278385986139,0
2025-06-09,Asia,China,Laptops,3402,2452.192350886502,949.807649113498,0
2025-06-16,North America,USA,Smartphones,3648,3012.0361072908336,635.9638927091664,0
2024-03-09,North America,Canada,Smartphones,2066,1705.1672199241234,360.8327800758766,0
2025-07-06,Asia,China,Smartphones,2353,1489.9893049198458,863.0106950801542,0
2025-10-20,Asia,Japan,Wearables,1439,1065.0947219960915,373.9052780039085,0
2025-11-22,Asia,China,Wearables,3001,2477.2220993972014,523.7779006027986,0
2025-10-16,North America,USA,Accessories,1064,675.90424396535,388.09575603465,0
2024-09-29,North America,USA,Accessories,3126,2630.4391376152216,495.5608623847784,0
2024-02-20,Asia,Japan,Accessories,2597,1861.6025615171777,735.3974384828223,0
2024-03-16,Asia,China,Wearables,4198,3348.070790112635,849.9292098873648,0
2025-01-01,Asia,China,Accessories,1025,615.7636585129724,409.23634148702763,0
2024-10-16,Europe,UK,Accessories,3715,2867.798274861585,847.201725138415,0
2025-07-09,North America,Canada,Smartphones,2239,1609.8696558025888,629.1303441974112,0
2025-11-08,North America,USA,Accessories,2286,1491.9371278395604,794.0628721604396,0
2025-08-09,North America,Canada,Smartphones,4552,3477.076496255332,1074.9235037446679,0
2025-09-06,North America,Canada,Laptops,2225,1415.887733489017,809.1122665109831,0
2024-05-08,North America,Canada,Smartphones,898,686.9962880800971,211.0037119199029,0
2024-08-13,North America,USA,Accessories,3177,2493.9493990402348,683.0506009597652,0
2025-12-03,North America,USA,Wearables,2239,1802.743306834995,436.2566931650049,0
2024-08-08,North America,Canada,Wearables,634,470.5095345224559,163.4904654775441,0
2024-01-23,North America,USA,Wearables,1640,1130.964273324761,509.03572667523895,0
2025-05-22,North America,Canada,Wearables,1346,859.6271111842667,486.3728888157333,0
2025-09-05,Asia,China,Accessories,4487,2704.9580733157145,1782.0419266842855,0
2025-12-16,Europe,Germany,Laptops,2560,1893.1855211986247,666.8144788013753,0
2024-05-12,Asia,India,Accessories,3134,2088.985872483107,1045.014127516893,0
2025-03-05,Asia,Japan,Smartphones,1741,1411.080136856269,329.91986314373094,0
2025-05-15,Asia,India,Smartphones,4536,3843.2261773968244,692.7738226031756,0
2025-04-12,Asia,Japan,Wearables,2614,1992.545140962754,621.454859037246,1
2025-08-31,Europe,France,Smartphones,2693,2095.4962946394626,597.5037053605374,0
2024-03-14,Asia,Japan,Accessories,2297,1828.5632444118148,468.4367555881852,0
2025-01-23,North America,USA,Wearables,4261,3510.9705519720455,750.0294480279545,0
2024-01-13,Europe,Germany,Smartphones,648,472.60818875367823,175.39181124632177,0
2024-09-25,Asia,India,Accessories,1474,1126.752224079122,347.247775920878,1
2024-06-26,Europe,UK,Accessories,3818,2610.362343859357,1207.6376561406428,0
2025-01-01,North America,USA,Laptops,2376,1454.5592091079448,921.4407908920552,0
2024-01-09,Europe,France,Wearables,431,315.4009070273133,115.59909297268672,0
2025-07-27,North America,Canada,Accessories,517,408.2419310258873,108.75806897411269,0
2024-11-13,Asia,Japan,Accessories,3604,2899.090338585987,704.909661414013,0
2024-03-13,North America,USA,Accessories,401,318.1769314334241,82.8230685665759,0
2025-09-17,Asia,Japan,Wearables,4030,3192.394230576613,837.6057694233868,0
2024-07-29,North America,Canada,Laptops,2818,2378.9762572615373,439.0237427384627,0
2025-10-31,Europe,France,Smartphones,1263,879.3734375992645,383.62656240073545,0
2024-05-03,Europe,UK,Wearables,4011,2448.641651852523,1562.358348147477,0
